pl_name,pl_masse,pl_rade,pl_orbsmax,pl_orbincl,pl_trandep,st_teff,st_rad,st_radv,st_dist,st_optmag
Kepler-980 b,,2.670,,,,5935.00,1.06,,804.00,14.138
Kepler-981 b,,2.310,,,,5718.00,0.96,,913.00,14.769
Kepler-982 b,,2.250,,,,6139.00,1.29,,702.00,13.205
Kepler-984 b,,2.120,,,,5610.00,0.93,,461.00,13.534
Kepler-1008 b,,1.280,,,,5066.00,0.78,,299.00,13.395
Kepler-1009 b,,2.170,,,,4027.00,0.57,,281.00,15.278
Kepler-1010 b,,2.320,,,,5253.00,0.82,,610.00,14.685
Kepler-1011 b,,2.870,,,,5416.00,0.88,,860.00,15.196
Kepler-1012 b,,1.290,,,,5556.00,0.91,,420.00,13.317
Kepler-985 b,,2.980,,,,5434.00,0.85,,741.00,14.767
Kepler-986 b,,2.360,,,,5642.00,0.98,,563.00,13.668
Kepler-987 b,,3.260,,,,5637.00,0.91,,936.00,14.986
Kepler-989 b,,2.210,,,,5074.00,0.78,,484.00,14.425
Kepler-990 b,,2.600,,,,5948.00,1.08,,933.00,14.498
Kepler-990 c,,1.530,,,,5948.00,1.08,,933.00,14.498
Kepler-991 b,,2.540,,,,4392.00,0.61,,370.00,15.187
Kepler-993 b,,2.970,,,,3843.00,0.54,,298.00,15.967
Kepler-994 b,,1.600,,,,3934.00,0.54,,170.00,14.440
Kepler-995 b,,2.700,,,,5206.00,0.80,,659.00,14.907
Kepler-996 b,,1.980,,,,6014.00,1.14,,1098.00,14.668
Kepler-998 b,,2.320,,,,6058.00,1.18,,996.00,14.377
Kepler-999 b,,2.340,,,,6237.00,1.65,,568.00,12.239
Kepler-1000 b,,4.760,,,,6453.00,1.51,,925.00,13.256
Kepler-1001 b,,3.150,,,,5491.00,0.88,,1009.00,15.338
Kepler-1002 b,,1.710,,,,6144.00,1.57,,425.00,11.704
Kepler-1003 b,,1.780,,,,6109.00,1.17,,873.00,14.053
Kepler-1004 b,,6.280,,,,4972.00,3.39,,1080.00,13.427
Kepler-1005 b,,1.500,,,,5782.00,1.06,,515.00,13.250
Kepler-1006 b,,1.540,,,,5328.00,0.74,,496.00,14.563
Kepler-1007 b,,1.440,,,,4587.00,0.70,,365.00,14.744
Kepler-1013 b,,2.150,,,,4954.00,0.76,,433.00,14.417
Kepler-1014 b,,2.390,,,,5388.00,0.84,,672.00,14.640
Kepler-1015 b,,3.550,,,,6769.00,1.81,,932.00,12.818
Kepler-1016 b,,2.180,,,,5821.00,1.00,,1239.00,15.356
Kepler-1016 c,,3.680,,,,5821.00,1.00,,1239.00,15.356
Kepler-1017 b,,1.990,,,,5473.00,0.87,,554.00,14.139
Kepler-1018 b,,2.580,,,,5518.00,0.88,,894.00,15.041
Kepler-1019 b,,1.460,,,,4433.00,0.67,,198.00,13.590
Kepler-1020 b,,2.280,,,,5227.00,0.80,,446.00,14.031
Kepler-1021 b,,2.330,,,,5431.00,0.86,,837.00,15.164
Kepler-1022 b,,2.360,,,,4445.00,0.68,,455.00,15.389
Kepler-1023 b,,2.630,,,,5494.00,0.89,,686.00,14.520
Kepler-1024 b,,3.910,,,,5143.00,0.78,,1017.00,15.983
Kepler-1025 b,,1.980,,,,6089.00,1.13,,716.00,13.573
Kepler-342 e,,0.880,,,,6175.00,1.47,,,13.147
Kepler-1026 b,,2.210,,,,4948.00,0.75,,389.00,14.254
Kepler-1028 b,,1.330,,,,5522.00,0.87,,633.00,14.325
Kepler-1029 b,,1.260,,,,5030.00,0.77,,422.00,14.310
Kepler-1030 b,,2.480,,,,4983.00,0.76,,795.00,15.719
Kepler-1031 b,,0.870,,,,6011.00,1.12,,741.00,13.800
Kepler-1033 b,,2.510,,,,5547.00,0.92,,1425.00,15.986
Kepler-1034 b,,2.260,,,,5198.00,0.80,,706.00,15.090
HD 175607 b,,,,,,5392.00,0.70,-92.00,45.27,8.610
HD 219134 f,7.30000,1.310,0.146300,,,4699.00,0.78,-18.42,6.55,5.570
HD 219134 g,,,0.375300,,,4699.00,0.78,-18.42,6.55,5.570
HD 219134 h,,,3.110000,,,4699.00,0.78,-18.42,6.55,5.570
K2-26 b,,2.670,0.096200,88.400,,3785.00,0.52,95.34,,14.530
Kepler-1038 b,,3.530,,,,5335.00,0.83,,622.00,14.839
Kepler-1039 b,,1.460,,,,4870.00,0.74,,324.00,14.145
Kepler-1041 b,,2.940,,,,5957.00,1.08,,979.00,14.490
Kepler-1042 b,,2.190,,,,4815.00,0.72,,659.00,15.629
Kepler-1043 b,,2.550,,,,5629.00,0.90,,838.00,14.777
Kepler-1044 b,,2.670,,,,5985.00,1.11,,1507.00,15.368
Kepler-1046 b,,1.710,,,,5913.00,1.04,-1.17,518.00,13.286
Kepler-1047 b,,2.090,,,,5754.00,1.13,,566.00,13.351
Kepler-1035 b,,1.170,,,,5763.00,0.97,,408.00,12.987
Kepler-1037 b,,1.280,,,,5105.00,0.78,,451.00,14.229
Kepler-1047 c,,0.990,,,,5754.00,1.13,,566.00,13.351
Kepler-1048 b,,1.610,,,,4651.00,0.70,,415.00,14.832
Kepler-1050 b,,1.600,,,,6010.00,1.13,,555.00,13.127
Kepler-1050 c,,1.480,,,,6010.00,1.13,,555.00,13.127
Kepler-1051 b,,3.400,,,,6675.00,1.73,,1021.00,13.200
Kepler-1053 b,,0.980,,,,4529.00,0.69,,171.00,13.156
Kepler-1054 b,,2.630,,,,6209.00,1.34,,1050.00,14.136
Kepler-1055 b,,1.230,,,,5723.00,0.94,,422.00,13.090
Kepler-1056 b,,3.010,,,,6127.00,1.20,,971.00,14.550
Kepler-1058 b,,2.720,,,,4644.00,0.69,,525.00,15.498
Kepler-1059 b,,1.730,,,,4906.00,0.72,,673.00,15.484
Kepler-1060 b,,2.380,,,,5797.00,0.99,,861.00,14.632
Kepler-1061 b,,1.980,,,,6067.00,1.07,,585.00,13.263
Kepler-351 d,,2.720,,,,5643.00,0.85,,,15.990
Kepler-1063 b,,1.490,,,,5945.00,1.14,,365.00,12.261
Kepler-1064 b,,1.550,,,,5153.00,0.79,,374.00,13.755
Kepler-1065 b,,3.730,,,,5635.00,0.93,,1078.00,15.540
Kepler-1066 b,,2.360,,,,5762.00,0.98,,399.00,13.007
Kepler-1067 b,,0.800,,,,5592.00,0.93,,689.00,14.305
Kepler-1068 b,,3.630,,,,5806.00,1.01,,1532.00,15.818
Kepler-1069 b,,1.600,,,,5722.00,0.98,,435.00,13.153
Kepler-1070 b,,1.730,,,,6261.00,1.32,,1040.00,13.977
Kepler-1071 b,,2.380,,,,5215.00,0.81,,964.00,15.801
Kepler-1072 b,,1.580,,,,6199.00,1.32,,976.00,13.930
Kepler-1073 b,,2.300,,,,5792.00,1.00,,837.00,14.523
Kepler-1073 c,,1.640,,,,5792.00,1.00,,837.00,14.523
Kepler-1074 b,,1.250,,,,4002.00,0.57,,245.00,15.026
Kepler-1075 b,,1.420,,,,3959.00,0.54,,265.00,15.313
Kepler-1076 b,,0.800,,,,4868.00,0.74,,199.00,12.906
Kepler-1077 b,,2.770,,,,5816.00,1.02,,1098.00,14.998
Kepler-1078 b,,1.900,,,,5612.00,0.92,,1215.00,15.620
Kepler-1079 b,,1.630,,,,5758.00,1.36,,481.00,12.584
Kepler-1080 b,,3.280,,,,5956.00,1.16,,688.00,13.754
Kepler-1081 b,,1.010,,,,5345.00,0.84,,425.00,13.746
Kepler-1082 b,,1.120,,,,5923.00,1.14,,628.00,13.380
Kepler-1083 b,,3.360,,,,5049.00,0.77,,912.00,15.824
Kepler-1084 b,,1.110,,,,6113.00,1.28,,427.00,12.217
Kepler-1085 b,,7.220,,,,6000.00,1.14,,1518.00,15.273
Kepler-1086 b,,2.440,,,,4350.00,0.66,,464.00,15.561
Kepler-1086 c,,2.940,,,,4350.00,0.66,,464.00,15.561
Kepler-1087 b,,0.610,,,,5589.00,0.94,,354.00,12.953
Kepler-1088 b,,1.420,,,,5975.00,1.08,,300.00,11.863
Kepler-1089 b,,1.830,,,,3753.00,0.49,,227.00,15.535
Kepler-1110 b,,2.660,,,,4781.00,0.70,,726.00,15.914
Kepler-214 b,,2.610,0.130000,,,6169.00,1.35,,,13.949
Kepler-1090 b,,2.250,,,,5321.00,0.82,,702.00,15.001
Kepler-1092 b,,2.070,,,,5862.00,1.00,,914.00,14.649
Kepler-1093 b,,1.950,,,,6166.00,1.20,,848.00,13.838
Kepler-1093 c,,1.960,,,,6166.00,1.20,,848.00,13.838
Kepler-1094 b,,3.180,,,,6112.00,1.21,,1371.00,14.999
Kepler-1096 b,,1.240,,,,4306.00,0.63,,344.00,15.068
Kepler-1097 b,,3.260,,,,5211.00,0.79,,738.00,15.206
Kepler-1098 b,,1.300,,,,5794.00,0.99,,876.00,14.736
Kepler-1100 b,,1.750,,,,6247.00,1.34,,940.00,13.862
Kepler-1101 b,,2.470,,,,5614.00,0.91,,897.00,15.111
Kepler-1102 b,,2.660,,,,5724.00,0.94,,986.00,14.955
Kepler-1103 b,,2.270,,,,6092.00,1.15,,921.00,14.090
Kepler-1104 b,,1.230,,,,6417.00,1.41,,516.00,12.189
Kepler-1105 b,,2.010,,,,4299.00,0.68,,369.00,15.180
Kepler-1106 b,,1.650,,,,6104.00,1.17,,1168.00,14.690
Kepler-1107 b,,1.340,,,,5268.00,0.82,,457.00,14.098
Kepler-1108 b,,1.460,,,,5406.00,0.84,,764.00,14.979
Kepler-1109 b,,2.190,,,,5893.00,1.06,,797.00,14.288
Kepler-214 c,,2.130,0.194000,,,6169.00,1.35,,,13.949
Kepler-215 b,,1.620,0.084000,,,5739.00,1.03,,,13.580
Kepler-215 c,,1.770,0.113000,,,5739.00,1.03,,,13.580
Kepler-215 d,,2.390,0.185000,,,5739.00,1.03,,,13.580
Kepler-215 e,,1.750,0.314000,,,5739.00,1.03,,,13.580
Kepler-216 b,,2.350,0.079000,,,6091.00,1.26,,,13.998
Kepler-216 c,,3.040,0.136000,,,6091.00,1.26,,,13.998
Kepler-217 b,,2.230,0.065000,,,6171.00,1.80,,,13.294
Kepler-217 c,,1.850,0.089000,,,6171.00,1.80,,,13.294
Kepler-218 b,,1.480,0.046000,,,5502.00,1.06,,,13.967
Kepler-218 c,,3.140,0.248000,,,5502.00,1.06,,,13.967
Kepler-219 b,,2.950,0.057000,,,5786.00,1.49,,,13.764
Kepler-219 c,,3.580,0.165000,,,5786.00,1.49,,,13.764
Kepler-219 d,,2.810,0.272000,,,5786.00,1.49,,,13.764
Kepler-220 b,,0.810,0.046000,,,4632.00,0.67,,,13.177
Kepler-220 c,,1.570,0.076000,,,4632.00,0.67,,,13.177
Kepler-220 d,,0.980,0.163000,,,4632.00,0.67,,,13.177
Kepler-220 e,,1.330,0.226000,,,4632.00,0.67,,,13.177
Kepler-221 c,,2.930,0.059000,,,5243.00,0.82,,,13.749
Kepler-221 d,,2.730,0.087000,,,5243.00,0.82,,,13.749
Kepler-221 e,,2.630,0.130000,,,5243.00,0.82,,,13.749
Kepler-222 b,,3.160,0.048000,,,5433.00,0.87,,,15.063
Kepler-222 d,,3.690,0.180000,,,5433.00,0.87,,,15.063
Kepler-223 b,7.40000,2.990,,90.000,,,1.72,,,15.344
Kepler-223 c,5.10000,3.440,,90.000,,,1.72,,,15.344
Kepler-223 e,4.80000,4.600,,88.000,,,1.72,,,15.344
Kepler-224 b,,1.390,0.038000,,,5018.00,0.68,,,15.644
Kepler-224 c,,3.120,0.058000,,,5018.00,0.68,,,15.644
Kepler-224 e,,1.970,0.124000,,,5018.00,0.68,,,15.644
Kepler-235 e,,2.220,0.213000,,,4255.00,0.55,,369.00,15.954
Kepler-236 b,,1.570,0.065000,,,3750.00,0.51,,,15.414
Kepler-237 b,,1.410,0.050000,,,4861.00,0.72,,,15.289
K2-4 b,,2.100,0.078000,89.540,,4014.73,0.57,,,14.907
K2-5 b,,1.910,0.053200,87.350,,3930.00,0.57,,,14.910
Kepler-225 b,,1.200,0.056000,,,3682.00,0.48,,,15.962
Kepler-225 c,,1.840,0.111000,,,3682.00,0.48,,,15.962
Kepler-226 b,,1.550,0.047000,,,5571.00,0.80,,,15.416
Kepler-226 d,,1.220,0.076000,,,5571.00,0.80,,,15.416
Kepler-227 b,,3.110,0.090000,,,5854.00,1.09,,,15.347
Kepler-227 c,,3.040,0.290000,,,5854.00,1.09,,,15.347
Kepler-228 c,,2.700,0.052000,,,6043.00,1.01,,,15.714
Kepler-228 d,,4.040,0.101000,,,6043.00,1.01,,,15.714
Kepler-229 b,,2.200,0.062000,,,5120.00,0.73,,,15.841
Kepler-229 d,,3.850,0.220000,,,5120.00,0.73,,,15.841
Kepler-230 b,,4.260,0.191000,,,5588.00,0.82,,,15.082
Kepler-230 c,,2.040,0.380000,,,5588.00,0.82,,,15.082
Kepler-231 c,,1.930,0.114000,,,3767.00,0.49,,,15.385
Kepler-232 b,,3.080,0.054000,,,5847.00,0.97,,,15.367
Kepler-232 c,,3.830,0.101000,,,5847.00,0.97,,,15.367
Kepler-233 b,,2.430,0.077000,,,5360.00,0.76,,,15.339
Kepler-234 b,,3.700,0.040000,,,6224.00,1.11,,,15.541
Kepler-234 c,,3.510,0.077000,,,6224.00,1.11,,,15.541
Kepler-235 b,,2.230,0.037000,,,4255.00,0.55,,369.00,15.954
Kepler-235 d,,2.050,0.122000,,,4255.00,0.55,,369.00,15.954
K2-7 b,,2.670,0.181400,,0.053000,5772.00,0.96,,,13.213
K2-8 b,,3.580,0.085600,86.420,,4870.00,0.74,,,14.610
K2-9 b,,2.250,0.091000,87.983,,3390.00,0.31,-31.02,,15.630
K2-19 b,,7.740,0.074000,89.470,,5430.00,0.86,7.23,,13.000
K2-19 c,,4.860,0.097100,87.990,,5430.00,0.86,7.23,,13.000
K2-10 b,27.00000,3.840,,,,5620.00,0.98,8.20,,12.418
K2-5 c,,2.260,0.081800,86.950,,3930.00,0.57,,,14.910
K2-12 b,,2.330,0.080200,,0.042000,5800.00,1.01,,,12.258
K2-14 b,,4.810,0.062700,,0.943000,3789.00,0.45,,,16.310
K2-15 b,,2.480,0.091000,,0.121000,5131.00,0.68,,,14.663
K2-16 b,,2.020,0.066700,87.970,,4742.00,0.66,,,14.670
K2-17 b,,2.230,0.119000,,0.099000,4320.00,0.66,,,13.519
K2-18 b,7.96000,2.380,0.143000,89.579,,3457.00,0.41,0.65,34.00,13.496
WASP-135 b,603.87700,14.572,0.024300,82.000,1.940000,5675.00,0.96,-32.33,300.00,13.280
LkCa 15 b,,,14.700000,50.000,,,,,,12.025
LkCa 15 c,,,18.600000,50.000,,,,,,12.025
Kepler-454 b,6.84000,2.370,0.095400,87.090,,5701.00,1.07,,,11.570
HD 33844 b,,,1.600000,,,4861.00,5.29,,100.90,7.286
HD 33844 c,,,2.240000,,,4861.00,5.29,,100.90,7.286
Kepler-1111 b,,2.000,,,,6077.00,1.15,,1142.00,15.159
Kepler-1112 b,,3.020,,,,6496.00,1.54,,1734.00,14.612
Kepler-1113 b,,2.810,,,,5931.00,1.17,,1127.00,14.766
Kepler-1114 b,,1.350,,,,5374.00,0.83,,427.00,13.747
Kepler-1115 b,,1.700,,,,8480.00,1.73,,935.00,11.980
Kepler-1116 b,,2.540,,,,5641.00,0.93,,1017.00,15.265
Kepler-1117 b,,1.110,,,,5612.00,0.93,,619.00,14.102
Kepler-1118 b,,2.740,,,,5688.00,0.97,,818.00,14.940
Kepler-1120 b,,1.380,,,,4904.00,0.74,,635.00,15.333
Kepler-1121 b,,1.910,,,,6231.00,1.59,,529.00,12.071
Kepler-1122 b,,2.040,,,,5544.00,0.89,,924.00,15.060
Kepler-1123 b,,1.670,,,,5500.00,0.90,,796.00,14.822
Kepler-1124 b,,1.280,,,,3658.00,0.34,,177.00,15.959
Kepler-1125 b,,1.840,,,,5683.00,0.94,,910.00,14.874
Kepler-1126 b,,1.730,,,,5798.00,0.93,,668.00,14.033
Kepler-1119 b,,1.920,,,,6083.00,1.17,,1288.00,15.060
Kepler-1127 b,,1.960,,,,5664.00,0.95,,996.00,15.162
Kepler-1128 b,,3.650,,,,5543.00,0.91,,1163.00,15.722
Kepler-1129 b,,2.960,,,,5831.00,1.00,,1258.00,15.280
Kepler-1129 c,,2.730,,,,5831.00,1.00,,1258.00,15.280
Kepler-1130 b,,0.800,,,,5403.00,0.81,,234.00,12.404
Kepler-1131 b,,1.590,,,,5851.00,1.04,,1109.00,14.972
Kepler-1132 b,,2.350,,,,5298.00,0.83,,940.00,15.481
Kepler-1133 b,,1.970,,,,5569.00,0.90,,821.00,14.816
Kepler-1134 b,,2.640,,,,5281.00,0.81,,997.00,15.842
Kepler-1135 b,,1.850,,,,5656.00,0.94,,728.00,14.353
Kepler-1136 b,,1.640,,,,4512.00,0.68,,545.00,15.658
Kepler-1137 b,,2.200,,,,6807.00,1.84,,971.00,12.768
Kepler-1138 b,,1.700,,,,5582.00,0.92,,1101.00,15.353
Kepler-1139 b,,1.190,,,,5550.00,0.91,,555.00,14.113
Kepler-1140 b,,2.770,,,,4850.00,0.73,,657.00,15.464
Kepler-1141 b,,0.820,,,,5791.00,1.07,,365.00,12.589
Kepler-1142 b,,1.470,,,,5685.00,0.96,,697.00,14.310
Kepler-1143 b,,1.670,,,,5053.00,0.77,,632.00,15.195
Kepler-1143 c,,3.600,,,,5053.00,0.77,,632.00,15.195
Kepler-1145 b,,1.400,,,,5064.00,0.75,,714.00,15.443
Kepler-1146 b,,1.230,,,,4692.00,0.70,,694.00,15.848
Kepler-1147 b,,2.610,,,,5941.00,1.14,,1476.00,15.401
Kepler-1148 b,,1.690,,,,5054.00,0.77,,682.00,15.277
Kepler-1150 b,,1.020,,,,4754.00,0.72,,373.00,14.435
Kepler-1151 b,,2.220,,,,5470.00,0.85,,763.00,14.872
Kepler-1152 b,,0.870,,,,3964.00,0.53,,184.00,14.634
Kepler-1154 b,,2.340,,,,6327.00,1.43,,1531.00,14.806
Kepler-1154 c,,2.360,,,,6327.00,1.43,,1531.00,14.806
Kepler-1155 b,,2.030,,,,5842.00,1.03,,987.00,14.740
Kepler-1156 b,,1.320,,,,5778.00,1.00,,759.00,14.152
Kepler-1158 b,,2.340,,,,6203.00,1.95,,1258.00,13.628
Kepler-1159 b,,2.370,,,,6217.00,1.28,,1238.00,14.574
Kepler-1160 b,,2.140,,,,5519.00,0.89,,1293.00,15.833
Kepler-1161 b,,2.130,,,,4253.00,0.57,,428.00,15.813
Kepler-1163 b,,1.030,,,,6302.00,1.35,,487.00,12.168
Kepler-1164 b,,1.120,,,,5183.00,0.79,,447.00,14.110
Kepler-1165 b,,1.550,,,,6080.00,1.18,,1081.00,14.456
Kepler-1167 b,,1.710,,,,4971.00,0.75,,811.00,15.942
Kepler-1168 b,,2.500,,,,5157.00,0.82,,911.00,15.624
Kepler-1169 b,,0.940,,,,6191.00,1.23,,538.00,12.716
Kepler-1170 b,,2.410,,,,5069.00,0.76,,911.00,15.909
Kepler-1172 b,,3.200,,,,5558.00,0.89,,1292.00,15.889
Kepler-1173 b,,0.890,,,,5252.00,0.82,,402.00,13.829
Kepler-1174 b,,1.590,,,,5936.00,1.04,,829.00,14.207
Kepler-1175 b,,2.990,,,,5453.00,0.86,,1244.00,15.939
Kepler-1177 b,,1.900,,,,5712.00,0.97,,829.00,14.552
Kepler-1488 b,,1.860,,,,5820.00,1.31,,618.00,13.102
Kepler-1490 b,,3.040,,,,5515.00,0.87,,968.00,15.449
Kepler-1460 b,,1.960,,,,4422.00,0.67,,574.00,15.947
Kepler-1461 b,,2.030,,,,4919.00,0.74,,752.00,15.689
Kepler-1462 b,,3.820,,,,5756.00,1.00,,1368.00,15.858
Kepler-1464 b,,1.660,,,,5828.00,1.01,,692.00,14.159
Kepler-1464 c,,1.000,,,,5828.00,1.01,,692.00,14.159
Kepler-1465 b,,1.770,,,,4726.00,0.71,,350.00,14.410
Kepler-1466 b,,1.550,,,,5884.00,1.02,,686.00,13.926
Kepler-1468 b,,1.730,,,,5893.00,1.05,,1130.00,15.024
Kepler-1468 c,,1.150,,,,5893.00,1.05,,1130.00,15.024
Kepler-1469 b,,2.800,,,,5507.00,0.89,,1255.00,15.965
Kepler-1470 b,,1.070,,,,4961.00,0.76,,569.00,15.061
Kepler-1472 b,,1.900,,,,6159.00,1.25,,1269.00,14.633
Kepler-1473 b,,1.190,,,,6046.00,1.09,,625.00,13.359
Kepler-1474 b,,2.160,,,,5870.00,1.04,,1214.00,15.246
Kepler-1476 b,,1.670,,,,5663.00,0.96,,1218.00,15.408
Kepler-1477 b,,1.180,,,,5100.00,0.78,20.87,525.00,14.598
Kepler-1478 b,,1.730,,,,5904.00,1.06,,1405.00,15.440
Kepler-1479 b,,1.830,,,,5796.00,0.98,,619.00,13.785
Kepler-1481 b,,1.230,,,,4908.00,0.75,,493.00,14.779
Kepler-1482 b,,1.010,,,,5381.00,0.84,,442.00,13.747
Kepler-1483 b,,1.520,,,,6337.00,1.40,,1327.00,14.440
Kepler-1484 b,,2.110,,,,5730.00,0.92,,1095.00,15.268
Kepler-1486 b,,2.320,,,,5965.00,1.12,,1465.00,15.335
Kepler-1487 b,,2.130,,,,6541.00,1.63,,1094.00,13.489
Kepler-1491 b,,1.510,,,,5728.00,0.99,,1312.00,15.589
Kepler-1492 b,,1.490,,,,4712.00,0.72,,371.00,14.534
Kepler-586 b,,2.790,,,,5575.00,0.92,,707.00,14.427
Kepler-587 b,,2.230,,,,5549.00,0.89,,852.00,14.909
Kepler-588 b,,2.630,,,,5835.00,1.00,,972.00,14.708
Kepler-589 b,,2.270,,,,5296.00,0.83,-18.91,643.00,14.680
Kepler-590 b,,4.020,,,,6000.00,1.15,,986.00,14.434
Kepler-591 b,,3.390,,,,5677.00,0.94,,793.00,14.499
Kepler-592 b,,2.390,,,,5913.00,1.04,,1034.00,14.665
Kepler-593 b,,2.870,,,,5967.00,1.10,,1016.00,14.560
Kepler-594 b,,2.180,,,,5485.00,0.87,,742.00,14.748
Kepler-595 b,,3.810,,,,5247.00,0.83,,639.00,14.773
Kepler-596 b,,3.460,,,,6267.00,1.32,,1083.00,14.020
Kepler-597 b,,2.370,,,,5683.00,0.95,,660.00,14.070
Kepler-598 b,,1.500,,,,5307.00,0.86,,686.00,14.759
Kepler-599 b,,2.840,,,,5127.00,0.79,,627.00,14.970
Kepler-600 b,,2.900,,,,5279.00,0.81,,624.00,14.721
Kepler-601 b,,1.900,,,,5160.00,0.79,-28.04,429.00,14.005
Kepler-602 b,,2.090,,,,6062.00,1.13,,971.00,14.519
Kepler-603 b,,2.650,,,,5808.00,1.01,,967.00,14.854
Kepler-603 c,,6.500,,,,5808.00,1.01,,967.00,14.854
Kepler-603 d,,1.320,,,,5808.00,1.01,,967.00,14.854
Kepler-604 b,,2.590,,,,5890.00,1.03,,981.00,14.718
Kepler-605 b,,1.440,,,,5462.00,0.88,,570.00,14.140
Kepler-605 c,,0.860,,,,5462.00,0.88,,570.00,14.140
Kepler-606 b,,3.310,,,,6161.00,1.22,,1208.00,14.686
Kepler-607 b,,0.870,,,,5196.00,0.80,,500.00,14.405
Kepler-608 b,,3.640,,,,5820.00,1.01,,926.00,14.684
Kepler-610 b,,4.190,,,,5943.00,1.13,,1113.00,14.807
Kepler-246 b,,2.340,0.052000,,,5206.00,0.83,,,15.024
Kepler-247 d,,3.940,0.140000,,,5100.00,0.77,,,15.067
Kepler-249 c,,1.510,0.058000,,,3568.00,0.48,,,15.234
Kepler-25 d,89.90000,,,,,6270.00,1.31,,,10.734
Kepler-250 d,,2.180,0.127000,,,5160.00,0.81,,,15.460
Kepler-252 b,,1.230,0.058000,,,4208.00,0.55,,,15.058
Kepler-253 d,,3.170,0.130000,,,5208.00,0.79,,,15.532
Kepler-255 b,,1.550,0.063000,,,5573.00,0.93,,,15.596
Kepler-256 e,,2.350,0.096000,,,5551.00,1.30,,,15.065
Kepler-258 b,,4.060,0.103000,,,4942.00,0.92,,,15.223
Kepler-26 d,,1.070,0.039000,,,3914.00,0.51,,,15.473
Kepler-260 b,,2.010,0.075000,,,5250.00,0.86,,,14.138
Kepler-262 b,,1.360,0.108000,,,5841.00,0.88,,,14.246
Kepler-264 c,,2.830,0.566000,,,6158.00,1.55,,,13.038
Kepler-265 e,,2.590,0.319000,,,5835.00,1.10,,,15.381
Kepler-267 c,,2.130,0.060000,,,4258.00,0.56,,,15.438
Kepler-269 c,,1.690,0.081000,,,5847.00,0.96,,,15.808
Kepler-276 d,16.30000,2.800,,,,6105.00,1.05,,,15.368
Kepler-278 b,,4.070,0.207000,,,4991.00,2.94,,,11.584
Kepler-279 d,37.50000,3.100,,,,6363.00,1.75,,,13.659
Kepler-28 b,479.90000,3.600,0.062000,,,4590.00,0.70,,,15.036
Kepler-281 c,,5.310,0.215000,,,5723.00,0.90,,,15.773
Kepler-282 e,56.20000,3.100,,,,5602.00,0.90,,,15.204
Kepler-284 c,,2.610,0.213000,,,5615.00,0.81,,,15.824
Kepler-286 c,,1.370,0.042000,,,5580.00,0.86,,,15.587
Kepler-352 c,,1.240,0.118000,,,5212.00,0.78,,,12.957
Kepler-353 b,,0.890,0.051000,,,3903.00,0.50,,,15.773
Kepler-354 b,,1.840,0.054000,,,4648.00,0.67,,,15.549
Kepler-354 c,,1.310,0.115000,,,4648.00,0.67,,,15.549
Kepler-354 d,,1.240,0.146000,,,4648.00,0.67,,,15.549
Kepler-355 c,,2.710,0.179000,,,6184.00,1.07,,,15.087
Kepler-356 b,,1.570,0.057000,,,6133.00,1.33,,,12.992
Kepler-356 c,,1.810,0.115000,,,6133.00,1.33,,,12.992
Kepler-357 b,,1.840,0.063000,,,5036.00,0.83,,,15.565
Kepler-357 d,,3.430,0.246000,,,5036.00,0.83,,,15.565
Kepler-358 b,,2.720,0.210000,,,5908.00,0.95,,,15.375
Kepler-358 c,,2.850,0.381000,,,5908.00,0.95,,,15.375
Kepler-359 c,,4.300,0.307000,,,6248.00,1.09,,,15.886
Kepler-359 d,,4.010,0.372000,,,6248.00,1.09,,,15.886
Kepler-360 b,,1.650,0.044000,,,6053.00,1.06,,,14.866
Kepler-361 b,,1.450,0.086000,,,6169.00,1.34,,,13.573
Kepler-361 c,,2.520,0.300000,,,6169.00,1.34,,,13.573
Kepler-362 b,,0.880,0.087000,,,5788.00,0.72,,,14.500
Kepler-363 b,,1.160,0.048000,,,5593.00,1.49,,,13.353
Kepler-363 c,,1.690,0.079000,,,5593.00,1.49,,,13.353
Kepler-363 d,,2.050,0.107000,,,5593.00,1.49,,,13.353
Kepler-364 b,,1.550,0.178000,,,6108.00,1.28,,,13.660
Kepler-365 b,,2.040,0.098000,,,6012.00,1.05,,,14.651
Kepler-365 c,,1.640,0.137000,,,6012.00,1.05,,,14.651
Kepler-366 b,,1.460,0.045000,,,6209.00,1.05,,,14.842
Kepler-460 c,,5.520,,,,6340.00,1.24,,,13.771
Kepler-1520 b,,5.770,,,,4677.00,0.71,,636.00,15.692
Kepler-1521 b,,2.500,,,,5042.00,0.76,,227.00,12.860
Kepler-1522 b,,1.730,,,,5706.00,0.93,,690.00,14.216
Kepler-1523 b,,1.580,,,,5708.00,0.96,,918.00,14.860
Kepler-1524 b,,3.540,,,,6179.00,1.25,,506.00,12.720
Kepler-1493 b,,1.410,,,,5863.00,1.29,,572.00,13.109
Kepler-1495 b,,2.940,,,,5831.00,1.04,,1307.00,15.417
Kepler-1496 b,,2.220,,,,6182.00,1.27,,1293.00,14.694
Kepler-1497 b,,1.660,,,,5675.00,0.95,,1122.00,15.364
Kepler-1499 b,,1.190,,,,5097.00,0.78,,310.00,13.509
Kepler-1500 b,,1.200,,,,5845.00,1.00,,904.00,14.606
Kepler-1501 b,,1.560,,,,6229.00,1.30,,888.00,13.710
Kepler-1502 b,,3.180,,,,6666.00,1.72,,1540.00,14.155
